"Id ""Fuente"" ""Fecha_Registro"" ""Seccion"" ""Titulo"" ""Fecha_Dia"" ""Dia"""
"1287 ""78581"" ""LA TERCERA"" ""2016-09-05 07:55:32"" ""deportes"" ""Tecnico de Bolivia: 'No me gusta sacarle beneficio a mi relacion con Guardiola'"" 2016-09-05 ""lunes"""
"1288 ""78582"" ""LA TERCERA"" ""2016-09-05 07:55:35"" ""deportes"" ""En una fecha como hoy"" 2016-09-05 ""lunes"""
"1289 ""78583"" ""LA TERCERA"" ""2016-09-05 07:55:37"" ""deportes"" ""Vidal se desespera por ganar"" 2016-09-05 ""lunes"""
"1290 ""78584"" ""LA TERCERA"" ""2016-09-05 07:55:40"" ""deportes"" ""Pizzi exige mas goles"" 2016-09-05 ""lunes"""
"1291 ""78585"" ""LA TERCERA"" ""2016-09-05 07:55:42"" ""deportes"" ""Chile se agranda"" 2016-09-05 ""lunes"""
"1292 ""78586"" ""LA TERCERA"" ""2016-09-05 07:55:45"" ""deportes"" ""Las caras de Alexis"" 2016-09-05 ""lunes"""
"1296 ""78590"" ""LA TERCERA"" ""2016-09-05 08:25:23"" ""mundo"" ""BBC: El dia que intentaron matar a Bob Marley de un balazo en el corazon"" 2016-09-05 ""lunes"""
"1297 ""78591"" ""LA TERCERA"" ""2016-09-05 08:25:26"" ""tendencias"" ""Osos panda ya no estan en peligro de extincion"" 2016-09-05 ""lunes"""
"1301 ""78595"" ""LA TERCERA"" ""2016-09-05 08:40:22"" ""negocios"" ""Imacec: Actividad economica registra crecimiento de 0,5 en julio y se ubica bajo las expectativas"" 2016-09-05 ""lunes"""
"1302 ""78596"" ""LA TERCERA"" ""2016-09-05 08:40:24"" ""nacional"" ""Trabajadores del Sename se toman centro ubicado en San Joaquin"" 2016-09-05 ""lunes"""
"1303 ""78597"" ""LA TERCERA"" ""2016-09-05 08:40:29"" ""nacional"" ""Nuevo ataque incendiario en La Araucania: dos camiones quemados en Capitan Pastene"" 2016-09-05 ""lunes"""
"1309 ""78603"" ""LA TERCERA"" ""2016-09-05 09:10:22"" ""mundo"" ""'China, como siempre, con mucha clase': el sarcastico tuit de EE.UU. que sumo tension a un G-20 lleno de choques diplomaticos"" 2016-09-05 ""lunes"""
"1315 ""78609"" ""LA TERCERA"" ""2016-09-05 09:25:23"" ""mundo"" ""Investigan a ex primera dama de Peru por presunta usurpacion de funciones"" 2016-09-05 ""lunes"""
"1322 ""78616"" ""LA TERCERA"" ""2016-09-05 09:55:23"" ""politica"" ""Cadem: Un 57 esta de acuerdo con derogar la Ley Reservada del Cobre"" 2016-09-05 ""lunes"""
"1323 ""78617"" ""LA TERCERA"" ""2016-09-05 09:55:25"" ""negocios"" ""Turismo en Chile crecera un 25 este ano con cinco millones de visitas"" 2016-09-05 ""lunes"""
"1328 ""78622"" ""DF"" ""2016-09-05 10:07:39"" ""Mercados"" ""Bolsa de Santiago en cumbre iberoamericana"" 2016-09-05 ""lunes"""
"1330 ""78624"" ""LA TERCERA"" ""2016-09-05 10:15:21"" ""nacional"" ""'Musica a un Metro' inicia su ciclo de tocatas en estaciones"" 2016-09-05 ""lunes"""
"1333 ""78627"" ""LA TERCERA"" ""2016-09-05 10:25:24"" ""tendencias"" ""¿Por que Irlanda no quiere recibir 13 mil millones de euros de Apple?"" 2016-09-05 ""lunes"""
"1337 ""78631"" ""LA TERCERA"" ""2016-09-05 10:40:22"" ""mundo"" ""Informe policial: empresas constructoras pagaron sobornos millonarios al partido de Temer"" 2016-09-05 ""lunes"""
"1339 ""78633"" ""DF"" ""2016-09-05 10:53:38"" ""Empresas"" ""Los desafios de emprender en Chile"" 2016-09-05 ""lunes"""
"1340 ""78634"" ""LA TERCERA"" ""2016-09-05 10:55:23"" ""deportes"" ""Garin vuelve a los festejos"" 2016-09-05 ""lunes"""
"1341 ""78635"" ""LA TERCERA"" ""2016-09-05 10:55:25"" ""entretencion"" ""Despedida de Juan Gabriel se traslada a Ciudad de Mexico"" 2016-09-05 ""lunes"""
"1346 ""78640"" ""LA TERCERA"" ""2016-09-05 11:10:22"" ""nacional"" ""Polla revive 'La Suerte de Ser Chileno' por Fiestas Patrias"" 2016-09-05 ""lunes"""
"1347 ""78641"" ""LA TERCERA"" ""2016-09-05 11:10:24"" ""politica"" ""Ley Reservada del Cobre: Pinera responde ministro Diaz y lo emplaza a 'hablar con la verdad'"" 2016-09-05 ""lunes"""
"1352 ""78646"" ""LA TERCERA"" ""2016-09-05 11:40:22"" ""politica"" ""Municipalidad de Santiago descarta intervencionismo del gobierno en favor de Carolina Toha"" 2016-09-05 ""lunes"""
"1353 ""78647"" ""LA TERCERA"" ""2016-09-05 11:40:24"" ""deportes"" ""Schmeichel destaca el juego con los pies de Bravo"" 2016-09-05 ""lunes"""
"1358 ""78652"" ""LA TERCERA"" ""2016-09-05 11:55:23"" ""cultura"" ""102 anos de Nicanor Parra"" 2016-09-05 ""lunes"""
"1359 ""78653"" ""LA TERCERA"" ""2016-09-05 11:55:25"" ""nacional"" ""Presentan plataforma para conocer indice de criminalidad por comuna"" 2016-09-05 ""lunes"""
"1360 ""78654"" ""LA TERCERA"" ""2016-09-05 11:55:27"" ""nacional"" ""Politicos chilenos solicitan la 'inmediata' liberacion de Braulio Jatar en Venezuela"" 2016-09-05 ""lunes"""
"1361 ""78655"" ""LA TERCERA"" ""2016-09-05 11:55:29"" ""deportes"" ""La justificacion del tenido de Messi tras la Copa America Centenario"" 2016-09-05 ""lunes"""
"1363 ""78657"" ""LA TERCERA"" ""2016-09-05 12:10:23"" ""deportes"" ""Pellegrini tendra US $ 130 millones para armar su plantel en China"" 2016-09-05 ""lunes"""
"1364 ""78658"" ""LA TERCERA"" ""2016-09-05 12:10:25"" ""entretencion"" ""Angela Lansbury ¿La nueva contratacion de Game of Thrones?"" 2016-09-05 ""lunes"""
"1365 ""78659"" ""LA TERCERA"" ""2016-09-05 12:10:27"" ""politica"" ""Canciller expresa preocupacion por chileno detenido en Venezuela: 'Chile defiende a sus conciudadanos'"" 2016-09-05 ""lunes"""
"1368 ""78662"" ""LA TERCERA"" ""2016-09-05 12:25:22"" ""politica"" ""Las claves de la ley que exigira mayor probidad a funcionarios publicos"" 2016-09-05 ""lunes"""
"1369 ""78663"" ""LA TERCERA"" ""2016-09-05 12:25:25"" ""nacional"" ""Detonacion de explosivo deja dos peruanos gravemente heridos en frontera Chile-Peru"" 2016-09-05 ""lunes"""
"1370 ""78664"" ""LA TERCERA"" ""2016-09-05 12:25:27"" ""politica"" ""Alcaldesa Toha ha tenido diez actividades con ministros y la Presidenta en el ultimo mes"" 2016-09-05 ""lunes"""
"1373 ""78667"" ""LA TERCERA"" ""2016-09-05 12:40:22"" ""tendencias"" ""Lanzan portabilidad numerica completa en todo el pais"" 2016-09-05 ""lunes"""
"1374 ""78668"" ""LA TERCERA"" ""2016-09-05 12:40:24"" ""politica"" ""Tribunal reagenda audiencia de conciliacion entre Michelle Bachelet y Revista Que Pasa para el 3 de octubre"" 2016-09-05 ""lunes"""
"1378 ""78672"" ""LA TERCERA"" ""2016-09-05 12:55:23"" ""deportes"" ""La atipica carrera de Lucas Pouille"" 2016-09-05 ""lunes"""
"1382 ""78676"" ""LA TERCERA"" ""2016-09-05 13:10:24"" ""nacional"" ""Preven heladas matinales para la zona central y lluvias para la zona sur"" 2016-09-05 ""lunes"""
"1386 ""78680"" ""LA TERCERA"" ""2016-09-05 13:25:23"" ""tendencias"" ""Google y servicios asociados sufren masiva caida"" 2016-09-05 ""lunes"""
"1388 ""78682"" ""LA TERCERA"" ""2016-09-05 13:30:24"" ""entretencion"" ""Gondwana prepara gira y nuevo disco con importante sello argentino"" 2016-09-05 ""lunes"""
"1390 ""78684"" ""LA TERCERA"" ""2016-09-05 13:35:23"" ""deportes"" ""Vuelta a Espana: Drucker gana y Quintana sigue liderando"" 2016-09-05 ""lunes"""
"1392 ""78686"" ""LA TERCERA"" ""2016-09-05 13:40:22"" ""tendencias"" ""Investigadores realizan detallado mapa de edad de la Via Lactea"" 2016-09-05 ""lunes"""
"1395 ""78689"" ""LA TERCERA"" ""2016-09-05 13:55:22"" ""politica"" ""Marcelo Diaz y actividades con Toha: 'Descarto categoricamente cualquier eventual intervencion electoral'"" 2016-09-05 ""lunes"""
"1399 ""78693"" ""LA TERCERA"" ""2016-09-05 14:10:23"" ""nacional"" ""Corte de Apelaciones suspende decreto de expulsion de John O'Reilly"" 2016-09-05 ""lunes"""
"1401 ""78695"" ""LA TERCERA"" ""2016-09-05 14:15:27"" ""cultura"" ""Parra 102"" 2016-09-05 ""lunes"""
"1403 ""78697"" ""LA TERCERA"" ""2016-09-05 14:20:24"" ""deportes"" ""Del Potro avanza a cuartos de final del US Open"" 2016-09-05 ""lunes"""
"1405 ""78699"" ""LA TERCERA"" ""2016-09-05 14:25:22"" ""deportes"" ""Lionel Messi sigue con molestias en el pubis y bajara la carga de entrenamientos"" 2016-09-05 ""lunes"""
"1407 ""78701"" ""LA TERCERA"" ""2016-09-05 14:30:23"" ""politica"" ""Caso SQM: Fijan nueva audiencia para revision de cautelares de Pablo Longueira"" 2016-09-05 ""lunes"""
"1409 ""78703"" ""LA TERCERA"" ""2016-09-05 14:35:28"" ""deportes"" ""Pizzi y la confianza de Chile: 'Me gusta que los jugadores crean en sus virtudes'"" 2016-09-05 ""lunes"""
"1411 ""78705"" ""LA TERCERA"" ""2016-09-05 14:40:22"" ""tendencias"" ""La contaminacion por nutrientes esta cambiando el sonido de los oceanos"" 2016-09-05 ""lunes"""
"1413 ""78707"" ""LA TERCERA"" ""2016-09-05 14:45:22"" ""tendencias"" ""El gorila mas grande del mundo a 'un paso' de la extincion"" 2016-09-05 ""lunes"""
"1415 ""78709"" ""LA TERCERA"" ""2016-09-05 14:50:25"" ""deportes"" ""Venezuela vs. Argentina: el colista suena con botar al lider"" 2016-09-05 ""lunes"""
"1417 ""78711"" ""LA TERCERA"" ""2016-09-05 14:55:22"" ""tendencias"" ""El carbono de la Tierra podria haber surgido tras una colision con un planeta"" 2016-09-05 ""lunes"""
"1419 ""78713"" ""LA TERCERA"" ""2016-09-05 15:00:23"" ""deportes"" ""Eterna promesa del futbol argentino es imputado por lesiones culposas tras choque"" 2016-09-05 ""lunes"""
"1421 ""78715"" ""LA TERCERA"" ""2016-09-05 15:05:25"" ""tendencias"" ""El calentamiento del oceano ya tiene consecuencias para la salud humana"" 2016-09-05 ""lunes"""
"1422 ""78716"" ""LA TERCERA"" ""2016-09-05 15:10:31"" ""tendencias"" ""Una camara de la sonda Rosetta localiza al modulo perdido en el cometa"" 2016-09-05 ""lunes"""
"1424 ""78718"" ""LA TERCERA"" ""2016-09-05 15:15:23"" ""entretencion"" ""Pixies estrena nuevo videoclip"" 2016-09-05 ""lunes"""
"1426 ""78720"" ""LA TERCERA"" ""2016-09-05 15:20:25"" ""deportes"" ""Peru intenta salir del fondo"" 2016-09-05 ""lunes"""
"1428 ""78722"" ""LA TERCERA"" ""2016-09-05 15:25:22"" ""politica"" ""Aborto: Comision de Salud realiza sesion clave en medio de debate por plazo de votacion"" 2016-09-05 ""lunes"""
"1429 ""78723"" ""LA TERCERA"" ""2016-09-05 15:30:32"" ""deportes"" ""La critica vision de Solabarrieta : 'Lo que paso con Paraguay fue un bofetazo a la realidad'"" 2016-09-05 ""lunes"""
"1430 ""78724"" ""LA TERCERA"" ""2016-09-05 15:35:32"" ""mundo"" ""¿Podra sobrevivir el autodenominado Estado Islamico a la muerte de sus principales lideres?"" 2016-09-05 ""lunes"""
"1433 ""78727"" ""LA TERCERA"" ""2016-09-05 15:55:24"" ""deportes"" ""Uruguay y Paraguay tendran una batalla declarada en Montevideo"" 2016-09-05 ""lunes"""
"1437 ""78731"" ""LA TERCERA"" ""2016-09-05 16:10:29"" ""deportes"" ""Peru busca salir del fondo"" 2016-09-05 ""lunes"""
"1443 ""78735"" ""LA TERCERA"" ""2016-09-05 16:25:22"" ""negocios"" ""Hacienda por Imacec: 'Tenemos que redoblar los esfuerzos' para fortalecer la economia"" 2016-09-05 ""lunes"""
"1444 ""78736"" ""LA TERCERA"" ""2016-09-05 16:40:29"" ""deportes"" ""Muy berraco: el inesperado saludo de sicario de Pablo Escobar a la seleccion uruguaya"" 2016-09-05 ""lunes"""
"1446 ""78738"" ""LA TERCERA"" ""2016-09-05 16:45:36"" ""entretencion"" ""Silvio Berlusconi y su circulo intimo seran llevados al cine"" 2016-09-05 ""lunes"""
"1448 ""78740"" ""LA TERCERA"" ""2016-09-05 16:50:22"" ""tendencias"" ""Asteroide lejano es nombrado Freddie Mercury en su natalicio 70"" 2016-09-05 ""lunes"""
"1450 ""78742"" ""LA TERCERA"" ""2016-09-05 16:55:23"" ""deportes"" ""Bolivia llega a Chile confiando en aprovechar las bajas de la Roja"" 2016-09-05 ""lunes"""
"1452 ""78744"" ""LA TERCERA"" ""2016-09-05 17:00:24"" ""politica"" ""Diputados rechazan procedencia de acusacion constitucional contra Javiera Blanco por Gendarmeria"" 2016-09-05 ""lunes"""
"1454 ""78746"" ""LA TERCERA"" ""2016-09-05 17:05:24"" ""deportes"" ""Brasil y Colombia se miden buscando olvidar tensiones recientes"" 2016-09-05 ""lunes"""
"1459 ""78751"" ""LA TERCERA"" ""2016-09-05 17:25:22"" ""deportes"" ""¿Edson Puch o Fabian Orellana? Caamano entrego su opinion"" 2016-09-05 ""lunes"""
"1465 ""78757"" ""LA TERCERA"" ""2016-09-05 17:55:25"" ""nacional"" ""La polemica argumentacion del juez de garantia que aludio al conflicto mapuche"" 2016-09-05 ""lunes"""
"1469 ""78761"" ""LA TERCERA"" ""2016-09-05 18:10:22"" ""nacional"" ""Turista frances muere por accidente en el volcan Villarica"" 2016-09-05 ""lunes"""
"1470 ""78762"" ""LA TERCERA"" ""2016-09-05 18:15:24"" ""deportes"" ""Orellana sale lesionado y pone alarma en la Roja"" 2016-09-05 ""lunes"""
"1471 ""78763"" ""LA TERCERA"" ""2016-09-05 18:20:26"" ""entretencion"" ""Metallica confirma primeras fechas de la gira promocional de su nuevo disco"" 2016-09-05 ""lunes"""
"1472 ""78764"" ""LA TERCERA"" ""2016-09-05 18:25:23"" ""deportes"" ""Espana inicio su camino a Rusia con demoledora goleada"" 2016-09-05 ""lunes"""
"1473 ""78765"" ""LA TERCERA"" ""2016-09-05 18:30:24"" ""deportes"" ""La Seleccion chilena se tomo El Deportivo"" 2016-09-05 ""lunes"""
"1474 ""78766"" ""LA TERCERA"" ""2016-09-05 18:35:26"" ""deportes"" ""Solabarrieta cree que hay dos jugadores que pudieron ser alternativas para Chile"" 2016-09-05 ""lunes"""
"1476 ""78768"" ""LA TERCERA"" ""2016-09-05 18:40:22"" ""deportes"" ""IND se querella contra Federacion de Tenis"" 2016-09-05 ""lunes"""
"1478 ""78770"" ""LA TERCERA"" ""2016-09-05 18:45:28"" ""deportes"" ""Las semanas inolvidables en la vida de Juan Martin del Potro"" 2016-09-05 ""lunes"""
"1479 ""78771"" ""LA TERCERA"" ""2016-09-05 18:55:24"" ""deportes"" ""IND se querella contra la Federacion de Tenis"" 2016-09-05 ""lunes"""
"1482 ""78774"" ""LA TERCERA"" ""2016-09-05 19:10:23"" ""deportes"" ""El viernes seran los alegatos por recurso de proteccion 'lila'"" 2016-09-05 ""lunes"""
"1484 ""78776"" ""LA TERCERA"" ""2016-09-05 19:25:24"" ""mundo"" ""Ex preso de Guantanamo asilado en Uruguay realiza huelga de hambre: quiere irse del pais"" 2016-09-05 ""lunes"""
"1485 ""78777"" ""LA TERCERA"" ""2016-09-05 19:55:24"" ""deportes"" ""Fabian Orellana queda fuera de la concentracion de Chile"" 2016-09-05 ""lunes"""
"1486 ""78778"" ""LA TERCERA"" ""2016-09-05 20:00:23"" ""entretencion"" ""Axl Rose cuenta detalles de como fue la reunion de Guns N' Roses"" 2016-09-05 ""lunes"""
"1487 ""78779"" ""LA TERCERA"" ""2016-09-05 20:10:25"" ""politica"" ""Ex jefa de prensa UDI afirma que emitio boletas falsas a la Camara de Diputados"" 2016-09-05 ""lunes"""
"1489 ""78781"" ""LA TERCERA"" ""2016-09-05 20:15:24"" ""politica"" ""Gobierno boliviano se asesora con ex presidentes para responder a contramemoria chilena ante Corte de La Haya"" 2016-09-05 ""lunes"""
"1491 ""78783"" ""LA TERCERA"" ""2016-09-05 20:25:23"" ""politica"" ""Servel registra 12 comunas con impugnacion a sus padrones electorales"" 2016-09-05 ""lunes"""
"1492 ""78784"" ""LA TERCERA"" ""2016-09-05 20:40:27"" ""nacional"" ""IX Region: grupo que ataca iglesias reivindica quema de camiones"" 2016-09-05 ""lunes"""
"1493 ""78785"" ""LA TERCERA"" ""2016-09-05 20:45:34"" ""deportes"" ""Quedan 2.500 entradas para duelo entre Chile y Bolivia"" 2016-09-05 ""lunes"""
"1494 ""78786"" ""LA TERCERA"" ""2016-09-05 20:55:26"" ""deportes"" ""Duros castigos a Beccacece y Jara: se pierden el Superclasico"" 2016-09-05 ""lunes"""
"1495 ""78787"" ""LA TERCERA"" ""2016-09-05 21:00:33"" ""politica"" ""PPD pide cambios en equipo de Ricardo Lagos tras su irrupcion en carrera presidencial"" 2016-09-05 ""lunes"""
"1496 ""78788"" ""LA TERCERA"" ""2016-09-05 21:00:35"" ""nacional"" ""Santiago y Providencia lideran ranking de comunas con mayor tasa de delitos"" 2016-09-05 ""lunes"""
"1497 ""78789"" ""LA TERCERA"" ""2016-09-05 21:00:38"" ""nacional"" ""Iglesias cristianas entregan al gobierno 600 mil firmas de 'apoyo a la vida'"" 2016-09-05 ""lunes"""
"1500 ""78792"" ""LA TERCERA"" ""2016-09-05 21:40:24"" ""politica"" ""Gobierno pide discutir cambio a Ley Reservada despues del presupuesto"" 2016-09-05 ""lunes"""
"1501 ""78793"" ""LA TERCERA"" ""2016-09-05 21:55:37"" ""mundo"" ""'Estado Islamico' golpea ciudad clave para Assad y sede de base naval rusa"" 2016-09-05 ""lunes"""
"1503 ""78795"" ""LA TERCERA"" ""2016-09-05 22:45:25"" ""deportes"" ""Murray avanza a cuartos y Serena Williams, a la historia"" 2016-09-05 ""lunes"""
"1505 ""78797"" ""LA TERCERA"" ""2016-09-05 22:55:38"" ""nacional"" ""Diputados amenazan no aprobar reforma a educacion superior y piden un rediseno"" 2016-09-05 ""lunes"""
"1507 ""78799"" ""LA TERCERA"" ""2016-09-05 23:00:29"" ""negocios"" ""Trabajadores iniciaron toma de la Division Salvador de Codelco"" 2016-09-05 ""lunes"""
"3106 ""80394"" ""LA TERCERA"" ""2016-09-12 00:10:23"" ""politica"" ""Bachelet dice que le 'encantaria' que su sucesor creyera en las reformas"" 2016-09-12 ""lunes"""
"3107 ""80395"" ""LA TERCERA"" ""2016-09-12 00:10:26"" ""politica"" ""Fries es nombrada subsecretaria de DD.HH. y UDI-RN activan ofensiva"" 2016-09-12 ""lunes"""
"3108 ""80396"" ""LA TERCERA"" ""2016-09-12 00:40:23"" ""mundo"" ""Hillary Clinton cancela viaje a California por su estado de salud"" 2016-09-12 ""lunes"""
"3109 ""80397"" ""LA TERCERA"" ""2016-09-12 01:10:27"" ""mundo"" ""La diversidad es una fortaleza de EE.UU., afirma Obama a 15 anos de los ataques terroristas"" 2016-09-12 ""lunes"""
"3110 ""80398"" ""LA TERCERA"" ""2016-09-12 01:10:29"" ""nacional"" ""Carabineros: 64 de los detenidos por clonacion de tarjetas son extranjeros"" 2016-09-12 ""lunes"""
"3111 ""80399"" ""LA TERCERA"" ""2016-09-12 01:10:32"" ""nacional"" ""Nace fundacion que reune a donantes y pacientes trasplantados"" 2016-09-12 ""lunes"""
"3112 ""80400"" ""LA TERCERA"" ""2016-09-12 01:10:34"" ""negocios"" ""Caso FIT: Montaner acusa a ejecutivos de coordinarse para perjudicarlo"" 2016-09-12 ""lunes"""
"3115 ""80403"" ""LA TERCERA"" ""2016-09-12 04:15:25"" ""opinion"" ""Secreto de los archivos de la comision Valech"" 2016-09-12 ""lunes"""
"3116 ""80404"" ""LA TERCERA"" ""2016-09-12 04:15:27"" ""opinion"" ""Control de identidad"" 2016-09-12 ""lunes"""
"3117 ""80405"" ""LA TERCERA"" ""2016-09-12 04:15:29"" ""opinion"" ""Medicamentos en gondolas"" 2016-09-12 ""lunes"""
"3118 ""80406"" ""LA TERCERA"" ""2016-09-12 04:20:26"" ""opinion"" ""Acceso a la educacion superior"" 2016-09-12 ""lunes"""
"3119 ""80407"" ""LA TERCERA"" ""2016-09-12 04:25:27"" ""opinion"" ""Despenalizacion del aborto"" 2016-09-12 ""lunes"""
"3120 ""80408"" ""LA TERCERA"" ""2016-09-12 04:25:30"" ""opinion"" ""Crisis en Chiloe"" 2016-09-12 ""lunes"""
"3121 ""80409"" ""LA TERCERA"" ""2016-09-12 04:25:31"" ""opinion"" ""El debate importante"" 2016-09-12 ""lunes"""
"3122 ""80410"" ""LA TERCERA"" ""2016-09-12 04:30:22"" ""tendencias"" ""Lanzan juego de mesa Granjeros, la version ecologica del Monopoly"" 2016-09-12 ""lunes"""
"3123 ""80411"" ""LA TERCERA"" ""2016-09-12 05:15:22"" ""cultura"" ""La union del chelo y la kora africana llega manana al Teatro Nescafe de las Artes"" 2016-09-12 ""lunes"""
"3125 ""80413"" ""DF"" ""2016-09-12 05:30:04"" ""Empresas"" ""Q- Stone lanza Biostone, el primer revestimiento antibacteriano de cobre y cuarzo"" 2016-09-12 ""lunes"""
"3126 ""80414"" ""DF"" ""2016-09-12 05:30:30"" ""Opinion"" ""¿Como navegar en territorios no mapeados?"" 2016-09-12 ""lunes"""
"3127 ""80415"" ""DF"" ""2016-09-12 05:30:59"" ""Opinion"" ""Fiestas patrias"" 2016-09-12 ""lunes"""
